premium_id,policy_id,customer_id,premium_amount,premium_frequency,age_band,due_date,paid_date,payment_status,payment_method
PRM002741,P00114,C00025,84.00,monthly,65-74,2026-03-23,2026-03-20,paid,cheque
PRM002742,P00151,C00091,364.00,monthly,Under 35,2026-03-23,2026-03-21,paid,cheque
PRM002743,P00145,C00150,108.00,monthly,55-64,2026-03-24,2026-03-21,paid,pad
PRM002744,P00044,C00128,138.00,monthly,35-44,2026-03-25,2026-03-28,late,pad
PRM002745,P00119,C00094,108.00,monthly,55-64,2026-03-25,2026-03-25,Paid ,pad
PRM002746,P00125,C00027,336.00,monthly,65-74,2026-03-25,2026-03-25,paid,credit_card
PRM002747,P00159,C00004,254.15,monthly,35-44,2026-03-25,2026-03-22,paid,cheque
PRM002748,P00014,C00040,108.00,monthly,65-74,2026-03-26,2026-03-24,paid,pad
PRM002749,P00043,C00060,91.00,monthly,Under 35,2026-03-26,2026-03-25,paid,credit_card
PRM002750,P00073,C00111,210.60,monthly,55-64,2026-03-26,2026-03-25,paid,cheque
PRM002751,P00078,C00113,205.20,monthly,55-64,2026-03-26,2026-03-25,paid,cheque
PRM002752,P00117,C00014,112.00,monthly,75+,2026-03-26,2026-03-25,paid,cheque
PRM002753,P00069,C00005,384.00,monthly,75+,2026-03-27,2026-03-24,paid,credit_card
PRM002754,P00092,C00126,45.00,monthly,Under 35,2026-03-27,2026-03-27,paid,pad
PRM002755,P00096,C00008,63.00,monthly,55-64,2026-03-27,2026-03-25,paid,pad
PRM002756,P00148,C00002,384.00,monthly,75+,2026-03-27,2026-03-25,paid,credit_card
PRM002757,P00018,C00149,117.00,monthly,Under 35,2026-03-28,2026-03-26,paid,cheque
PRM002758,P00026,C00058,410.40,monthly,55-64,2026-03-28,2026-04-05,late,credit_card
PRM002759,P00046,C00149,364.00,monthly,Under 35,2026-03-28,2026-03-26,paid,credit_card
PRM002760,P00050,C00034,66.50,monthly,Under 35,2026-03-28,2026-03-26,paid,pad
PRM002761,P00054,C00150,290.70,monthly,55-64,2026-03-28,2026-03-28,paid,cheque
PRM002762,P00077,C00147,91.00,monthly,Under 35,2026-03-28,2026-03-26,paid,credit_card
PRM002763,P00095,C00085,851.20,monthly,75+,2026-03-28,2026-03-25,paid,credit_card
PRM002764,P00101,C00068,63.00,monthly,55-64,2026-03-28,2026-03-28,paid,cheque
PRM002765,P00110,C00093,112.00,monthly,75+,2026-03-28,2026-03-25,paid,pad
PRM002766,P00121,C00063,63.00,monthly,55-64,2026-03-28,2026-03-28,paid,credit_card
PRM002767,P00158,C00008,290.70,monthly,55-64,2026-03-28,2026-03-26,paid,cheque
PRM002768,P00177,C00095,76.48,monthly,35-44,2026-03-28,2026-03-28,paid,credit_card
PRM002769,P00053,C00104,1008.00,quarterly,65-74,2026-04-01,2026-03-31,paid,credit_card
PRM002770,P00171,C00076,272.00,monthly,75+,2026-04-01,2026-03-30,paid,credit_card
PRM002771,P00013,C00034,161.50,monthly,Under 35,2026-04-02,2026-03-31,paid,cheque
PRM002772,P00015,C00059,272.00,monthly,75+,2026-04-02,2026-04-01,paid,cheque
PRM002773,P00023,C00058,108.00,monthly,55-64,2026-04-02,,missed,
PRM002774,P00030,C00139,60.00,monthly,Under 35,2026-04-02,2026-04-02,paid,credit_card
PRM002775,P00111,C00134,140.00,monthly,Under 35,2026-04-02,2026-03-30,paid,pad
PRM002776,P00126,C00089,272.00,monthly,75+,2026-04-02,2026-03-30,paid,credit_card
PRM002777,P00027,C00025,84.00,monthly,65-74,2026-04-03,2026-04-02,paid,cheque
PRM002778,P00037,C00102,45.00,monthly,Under 35,2026-04-03,2026-03-31,paid,credit_card
PRM002779,P00038,C00022,84.00,monthly,45-54,2026-04-03,2026-04-03,paid,cheque
PRM002780,P00075,C00100,144.00,monthly,75+,2026-04-03,2026-04-10,late,cheque
PRM002781,P00083,C00115,576.00,quarterly,75+,2026-04-03,2026-04-03,paid,cheque
PRM002782,P00087,C00023,76.48,monthly,35-44,2026-04-03,2026-04-02,paid,credit_card
PRM002783,P00105,C00106,272.00,monthly,75+,2026-04-03,2026-04-03,paid,credit_card
PRM002784,P00144,C00131,205.20,monthly,65-74,2026-04-03,2026-04-02,paid,pad
PRM002785,P00019,C00014,272.00,monthly,75+,04/04/2026,2026-04-04,paid,pad
PRM002786,P00051,C00033,168.00,monthly,45-54,2026-04-04,2026-04-03,paid,credit_card
PRM002787,P00055,C00117,117.00,monthly,Under 35,2026-04-04,2026-04-02,paid,pad
PRM002788,P00072,C00070,91.00,monthly,Under 35,2026-04-04,2026-04-02,paid,credit_card
PRM002789,P00127,C00041,51.75,monthly,35-44,2026-04-04,2026-04-04,paid,credit_card
PRM002790,P00160,C00018,85.00,monthly,Under 35,2026-04-04,2026-04-03,paid,credit_card
PRM002791,P00022,C00006,144.00,monthly,65-74,2026-04-05,,missed,
PRM002792,P00081,C00066,218.40,monthly,45-54,2026-04-05,,missed,
PRM002793,P00093,C00023,134.55,monthly,35-44,2026-04-05,2026-04-02,paid,credit_card
PRM002794,P00116,C00037,189.00,quarterly,55-64,2026-04-05,2026-04-02,paid,cheque
PRM002795,P00164,C00084,499.20,monthly,75+,2026-04-05,2026-04-04,paid,cheque
PRM002796,P00002,C00152,2553.60,quarterly,75+,2026-04-06,2026-04-05,paid,pad
PRM002797,P00082,C00143,63.00,monthly,45-54,2026-04-06,2026-04-03,paid,cheque
PRM002798,P00135,C00135,448.00,monthly,75+,2026-04-06,2026-04-04,paid,pad
PRM002799,P00065,C00047,192.00,monthly,75+,2026-04-07,2026-04-07,paid,pad
PRM002800,P00094,C00056,45.00,monthly,Under 35,2026-04-07,2026-04-06,paid,cheque
PRM002801,P00133,C00097,530.40,monthly,65-74,2026-04-07,2026-04-07,paid,credit_card
PRM002802,P00136,C00102,45.00,monthly,Under 35,2026-04-07,2026-04-05,paid,credit_card
PRM002803,P00036,C00122,199.50,quarterly,Under 35,2026-04-08,2026-04-06,paid,cheque
PRM002804,P00062,C00096,255.00,quarterly,Under 35,2026-04-08,2026-04-05,paid,credit_card
PRM002805,P00104,C00100,112.00,monthly,75+,2026-04-08,2026-04-05,paid,pad
PRM002806,P00106,C00045,185.72,monthly,35-44,2026-04-08,2026-04-05,paid,credit_card
PRM002807,P00134,C00093,336.00,quarterly,75+,2026-04-08,2026-04-07,paid,credit_card
PRM002808,P00152,C00093,384.00,monthly,75+,2026-04-08,2026-04-08,paid,credit_card
PRM002809,P00024,C00013,358.80,monthly,35-44,2026-04-09,2026-04-07,paid,credit_card
PRM002810,P00052,C00082,1344.00,quarterly,75+,2026-04-09,2026-04-06,paid,cheque
PRM002811,P00067,C00064,459.00,quarterly,55-64,2026-04-09,2026-04-06,paid,cheque
PRM002812,P00085,C00054,384.00,monthly,75+,2026-04-09,2026-04-07,paid,credit_card
PRM002813,P00131,C00067,45.00,monthly,Under 35,2026-04-09,2026-04-07,paid,cheque
PRM002814,P00146,C00110,972.00,yearly,55-64,2026-04-09,2026-04-08,paid,cheque
PRM002815,P00147,C00057,35.00,monthly,Under 35,2026-04-09,,missed,
PRM002816,P00165,C00010,85.00,monthly,Under 35,04/09/2026,2026-04-09,paid,credit_card
PRM002817,P00180,C00028,478.80,monthly,55-64,2026-04-09,2026-04-08,paid,credit_card
PRM002818,P00049,C00038,288.00,monthly,65-74,2026-04-10,2026-04-25,late,cheque
PRM002819,P00057,C00033,49.00,monthly,45-54,2026-04-10,2026-04-08,paid,credit_card
PRM002820,p00047 ,C00088,76.48,monthly,35-44,2026-04-11,2026-04-10,paid,credit_card
PRM002821,P00112,C00122,85.00,monthly,Under 35,2026-04-11,2026-04-09,paid,cheque
PRM002822,P00124,C00119,280.80,monthly,65-74,2026-04-11,2026-04-11,paid,cheque
PRM002823,P00130,C00142,707.20,monthly,75+,2026-04-11,2026-04-11,paid,cheque
PRM002824,P00003,C00107,85.00,monthly,Under 35,2026-04-12,2026-04-12,paid,cheque
PRM002825,P00122,C00118,112.00,monthly,75+,2026-04-12,2026-04-10,paid,credit_card
PRM002826,P00173,C00051,448.00,monthly,75+,2026-04-12,2026-04-11,paid,credit_card
PRM002827,P00016,C00001,63.00,monthly,55-64,2026-04-13,2026-04-12,paid,cheque
PRM002828,P00064,C00030,448.00,monthly,75+,2026-04-13,2026-04-11,paid,cheque
PRM002829,P00074,C00020,638.40,monthly,65-74,2026-04-13,2026-04-13,paid,pad
PRM002830,P00091,C00090,917.70,quarterly,35-44,2026-04-13,2026-04-11,paid,credit_card
PRM002831,P00132,C00108,49.00,monthly,45-54,2026-04-13,2026-04-11,paid,cheque
PRM002832,P00138,C00105,196.00,monthly,45-54,2026-04-13,2026-04-13,paid,credit_card
PRM002833,P00140,C00123,112.00,monthly,75+,2026-04-13,2026-04-12,paid,credit_card
PRM002834,P00179,C00083,448.00,monthly,75+,2026-04-13,,missed,
PRM002835,P00058,C00077,69.00,monthly,35-44,2026-04-14,2026-04-12,paid,pad
PRM002836,P00123,C00042,108.00,monthly,55-64,2026-04-14,2026-04-11,paid,credit_card
PRM002837,P00007,C00140,127.40,monthly,45-54,2026-04-15,2026-04-15,paid,credit_card
PRM002838,P00041,C00130,98.32,monthly,35-44,2026-04-15,,missed,
PRM002839,P00059,C00124,85.50,monthly,Under 35,2026-04-15,2026-04-13,paid,cheque
PRM002840,P00118,C00146,530.40,monthly,65-74,2026-04-15,2026-04-12,paid,cheque
PRM002841,P00137,C00064,397.80,monthly,55-64,2026-04-15,2026-04-12,paid,credit_card
PRM002842,P00163,C00078,272.00,monthly,75+,2026-04-15,2026-04-13,paid,credit_card
PRM002843,P00020,C00131,638.40,monthly,65-74,2026-04-16,2026-04-13,paid,pad
PRM002844,P00156,C00127,266.00,monthly,Under 35,2026-04-16,2026-04-14,paid,credit_card
PRM002845,P00008,C00145,105.00,quarterly,Under 35,2026-04-17,2026-04-15,paid,credit_card
PRM002846,P00108,C00060,85.00,monthly,Under 35,2026-04-17,2026-04-17,paid,credit_card
PRM002847,P00141,C00092,229.42,quarterly,35-44,2026-04-17,2026-04-17,paid,cheque
PRM002848,P00142,C00091,161.50,monthly,Under 35,2026-04-17,2026-04-15,paid,cheque
PRM002849,P00025,C00085,499.20,monthly,75+,2026-04-18,2026-04-17,paid,credit_card
PRM002850,P00035,C00050,84.00,monthly,65-74,2026-04-18,2026-04-18,paid,cheque
PRM002851,P00154,C00123,374.40,monthly,75+,2026-04-18,2026-04-16,paid,cheque
PRM002852,P00045,C00103,131.10,monthly,35-44,2026-04-19,2026-04-16,paid,cheque
PRM002853,P00103,C00141,484.50,quarterly,Under 35,2026-04-19,,missed,
PRM002854,P00120,C00021,262.20,monthly,35-44,2026-04-19,2026-04-18,paid,credit_card
PRM002855,P00005,C00041,97.75,monthly,35-44,2026-04-20,,missed,
PRM002856,P00010,C00065,216.00,monthly,55-64,2026-04-20,,missed,
PRM002857,P00098,C00089,192.00,monthly,75+,2026-04-20,2026-04-19,paid,cheque
PRM002858,P00076,C00021,262.20,monthly,35-44,2026-04-21,2026-04-18,paid,pad
PRM002859,P00042,C00129,478.80,monthly,55-64,2026-04-22,2026-04-21,paid,credit_card
PRM002860,P00086,C00109,374.40,monthly,75+,2026-04-22,2026-05-03,late,credit_card
PRM002861,P00090,C00012,216.00,monthly,55-64,2026-04-22,2026-05-06,late,cheque
PRM002862,P00028,C00138,80.50,monthly,35-44,2026-04-23,2026-04-20,paid,pad
PRM002863,P00056,C00003,120.00,monthly,Under 35,2026-04-23,2026-04-21,paid,pad
PRM002864,P00114,C00025,84.00,monthly,65-74,2026-04-23,2026-04-20,paid,credit_card
PRM002865,P00151,C00091,364.00,monthly,Under 35,2026-04-23,2026-04-21,paid,pad
PRM002866,P00162,C00070,798.00,quarterly,Under 35,2026-04-23,2026-04-21,paid,cheque
PRM002867,P00145,C00150,108.00,monthly,55-64,2026-04-24,2026-04-23,paid,credit_card
PRM002868,P00044,C00128,138.00,monthly,35-44,2026-04-25,2026-04-22,paid,pad
PRM002869,P00119,C00094,108.00,monthly,55-64,2026-04-25,,missed,
PRM002870,P00125,C00027,336.00,monthly,65-74,2026-04-25,2026-04-23,paid,cheque
PRM002871,P00159,C00004,254.15,monthly,35-44,2026-04-25,2026-04-24,paid,credit_card
PRM002872,P00014,C00040,108.00,monthly,65-74,2026-04-26,2026-04-25,paid,credit_card
PRM002873,P00043,C00060,91.00,monthly,Under 35,2026-04-26,2026-04-24,paid,credit_card
PRM002874,P00073,C00111,210.60,monthly,55-64,2026-04-26,,missed,
PRM002875,P00078,C00113,205.20,monthly,55-64,2026-04-26,2026-04-25,paid,credit_card
PRM002876,P00117,C00014,112.00,monthly,75+,2026-04-26,2026-04-23,paid,credit_card
PRM002877,P00069,C00005,384.00,monthly,75+,2026-04-27,,missed,
PRM002878,P00092,C00126,45.00,monthly,Under 35,2026-04-27,2026-04-24,paid,cheque
PRM002879,P00096,C00008,63.00,monthly,55-64,2026-04-27,2026-04-27,paid,pad
PRM002880,P00148,C00002,384.00,monthly,75+,2026-04-27,2026-04-24,paid,pad
PRM002881,P00018,C00149,117.00,monthly,Under 35,2026-04-28,,missed,
PRM002882,P00026,C00058,410.40,monthly,55-64,2026-04-28,2026-04-28,paid,credit_card
PRM002883,P00046,C00149,364.00,monthly,Under 35,2026-04-28,2026-04-27,paid,credit_card
PRM002884,P00050,C00034,66.50,monthly,Under 35,2026-04-28,2026-04-26,paid,cheque
PRM002885,P00054,C00150,290.70,monthly,55-64,2026-04-28,2026-04-25,paid,pad
PRM002886,P00077,C00147,91.00,monthly,Under 35,2026-04-28,2026-04-25,paid,pad
PRM002887,P00095,C00085,851.20,monthly,75+,2026-04-28,2026-04-25,paid,pad
PRM002888,P00101,C00068,63.00,monthly,55-64,2026-04-28,2026-04-25,paid,pad
PRM002889,P00110,C00093,112.00,monthly,75+,2026-04-28,2026-04-27,paid,credit_card
PRM002890,P00121,C00063,63.00,monthly,55-64,2026-04-28,2026-04-28,paid,cheque
PRM002891,P00158,C00008,290.70,monthly,55-64,2026-04-28,2026-04-27,paid,pad
PRM002892,P00177,C00095,76.48,monthly,35-44,2026-04-28,2026-04-25,paid,credit_card
PRM002893,P00166,C00140,159.60,monthly,45-54,2026-04-29,2026-04-28,Paid ,pad
PRM002894,P00171,C00076,272.00,monthly,75+,2026-05-01,2026-04-30,paid,pad
PRM002895,P00013,C00034,161.50,monthly,Under 35,2026-05-02,2026-05-09,late,pad
PRM002896,P00015,C00059,272.00,monthly,75+,2026-05-02,2026-04-30,paid,cheque
PRM002897,P00023,C00058,108.00,monthly,55-64,2026-05-02,2026-04-29,paid,cheque
PRM002898,P00030,C00139,60.00,monthly,Under 35,2026-05-02,2026-05-02,paid,credit_card
PRM002899,P00111,C00134,140.00,monthly,Under 35,2026-05-02,2026-05-02,paid,pad
PRM002900,P00126,C00089,272.00,monthly,75+,2026-05-02,2026-05-02,paid,credit_card
PRM002901,P00161,C00055,2652.00,yearly,Under 35,2026-05-02,2026-05-01,paid,pad
PRM002902,P00027,C00025,84.00,monthly,65-74,2026-05-03,2026-04-30,paid,credit_card
PRM002903,P00037,C00102,45.00,monthly,Under 35,2026-05-03,2026-04-30,paid,pad
PRM002904,P00038,C00022,84.00,monthly,45-54,2026-05-03,2026-04-30,paid,cheque
PRM002905,P00075,C00100,144.00,monthly,75+,2026-05-03,2026-05-03,paid,cheque
PRM002906,P00087,C00023,76.48,monthly,35-44,2026-05-03,2026-04-30,paid,cheque
PRM002907,P00102,C00148,655.20,quarterly,65-74,2026-05-03,2026-05-03,paid,credit_card
PRM002908,P00105,C00106,272.00,monthly,75+,2026-05-03,2026-05-01,paid,cheque
PRM002909,P00144,C00131,205.20,monthly,65-74,2026-05-03,2026-05-03,paid,credit_card
PRM002910,P00019,C00014,272.00,monthly,75+,2026-05-04,2026-05-03,paid,cheque
PRM002911,P00051,C00033,168.00,monthly,45-54,2026-05-04,2026-05-02,paid,credit_card
PRM002912,P00055,C00117,117.00,monthly,Under 35,2026-05-04,2026-05-04,paid,cheque
PRM002913,P00072,C00070,91.00,monthly,Under 35,2026-05-04,2026-05-02,paid,cheque
PRM002914,P00160,C00018,85.00,monthly,Under 35,2026-05-04,2026-05-01,paid,credit_card
PRM002915,P00022,C00006,144.00,monthly,65-74,2026-05-05,2026-05-05,paid,cheque
PRM002916,P00081,C00066,218.40,monthly,45-54,2026-05-05,2026-05-03,paid,credit_card
PRM002917,P00093,C00023,134.55,monthly,35-44,2026-05-05,2026-05-02,paid,pad
PRM002918,P00164,C00084,499.20,monthly,75+,2026-05-05,2026-05-02,paid,cheque
PRM002919,P00040,C00072,192.00,single,65-74,2026-05-06,2026-05-03,paid,cheque
PRM002920,P00082,C00143,63.00,monthly,45-54,2026-05-06,2026-05-03,paid,pad
PRM002921,P00135,C00135,448.00,monthly,75+,2026-05-06,2026-05-03,paid,cheque
PRM002922,P00065,C00047,192.00,monthly,75+,2026-05-07,2026-05-04,paid,credit_card
PRM002923,P00094,C00056,45.00,monthly,Under 35,2026-05-07,2026-05-04,paid,credit_card
PRM002924,P00133,C00097,530.40,monthly,65-74,2026-05-07,2026-05-06,paid,pad
PRM002925,P00136,C00102,45.00,monthly,Under 35,2026-05-07,2026-05-07,paid,credit_card
PRM002926,P00104,C00100,112.00,monthly,75+,2026-05-08,2026-05-07,paid,pad
PRM002927,P00106,C00045,185.72,monthly,35-44,2026-05-08,2026-05-12,late,cheque
PRM002928,P00152,C00093,384.00,monthly,75+,2026-05-08,2026-05-07,paid,cheque
PRM002929,P00024,C00013,358.80,monthly,35-44,2026-05-09,2026-05-08,paid,cheque
PRM002930,P00085,C00054,384.00,monthly,75+,2026-05-09,2026-05-09,paid,credit_card
PRM002931,P00131,C00067,45.00,monthly,Under 35,2026-05-09,2026-05-09,paid,pad
PRM002932,P00147,C00057,35.00,monthly,Under 35,2026-05-09,2026-05-08,paid,credit_card
PRM002933,P00165,C00010,85.00,monthly,Under 35,2026-05-09,2026-05-06,paid,credit_card
PRM002934,P00180,C00028,478.80,monthly,55-64,2026-05-09,2026-05-08,paid,cheque
PRM002935,P00009,C00037,756.00,quarterly,55-64,2026-05-10,2026-05-08,Paid ,pad
PRM002936,P00049,C00038,288.00,monthly,65-74,2026-05-10,2026-05-07,paid,pad
PRM002937,P00057,C00033,49.00,monthly,45-54,2026-05-10,2026-05-08,paid,pad
PRM002938,P00047,C00088,76.48,monthly,35-44,2026-05-11,2026-05-11,paid,cheque
PRM002939,P00112,C00122,85.00,monthly,Under 35,2026-05-11,2026-05-09,paid,credit_card
PRM002940,P00124,C00119,280.80,monthly,65-74,2026-05-11,2026-05-25,late,credit_card
PRM002941,P00130,C00142,707.20,monthly,75+,2026-05-11,2026-05-08,paid,credit_card
PRM002942,P00003,C00107,85.00,monthly,Under 35,2026-05-12,2026-05-11,paid,pad
PRM002943,P00122,C00118,112.00,monthly,75+,2026-05-12,2026-05-12,paid,pad
PRM002944,P00173,C00051,448.00,monthly,75+,2026-05-12,2026-05-09,paid,cheque
PRM002945,P00016,C00001,63.00,monthly,55-64,2026-05-13,2026-05-13,paid,credit_card
PRM002946,P00064,C00030,448.00,monthly,75+,2026-05-13,2026-05-13,paid,pad
PRM002947,P00074,C00020,638.40,monthly,65-74,2026-05-13,2026-05-11,paid,cheque
PRM002948,P00132,C00108,49.00,monthly,45-54,2026-05-13,2026-05-12,paid,pad
PRM002949,P00138,C00105,196.00,monthly,45-54,2026-05-13,2026-05-20,late,credit_card
PRM002950,P00140,C00123,112.00,monthly,75+,2026-05-13,2026-05-10,paid,pad
PRM002951,P00168,C00085,273.60,monthly,75+,2026-05-13,2026-05-10,paid,pad
PRM002952,P00179,C00083,448.00,monthly,75+,2026-05-13,2026-05-10,paid,credit_card
PRM002953,P00058,C00077,69.00,monthly,35-44,2026-05-14,2026-05-12,paid,pad
PRM002954,P00123,C00042,108.00,monthly,55-64,2026-05-14,2026-06-02,late,credit_card
PRM002955,P00041,C00130,98.32,monthly,35-44,2026-05-15,2026-05-13,paid,cheque
PRM002956,P00059,C00124,85.50,monthly,Under 35,2026-05-15,2026-05-12,paid,pad
PRM002957,P00118,C00146,530.40,monthly,65-74,2026-05-15,2026-05-12,paid,cheque
PRM002958,P00137,C00064,397.80,monthly,55-64,2026-05-15,2026-05-13,paid,pad
PRM002959,P00163,C00078,272.00,monthly,75+,2026-05-15,2026-05-12,paid,cheque
PRM002960,P00176,C00081,120.75,quarterly,35-44,2026-05-15,2026-05-15,paid,credit_card
PRM002961,P00020,C00131,638.40,monthly,65-74,2026-05-16,2026-05-15,paid,pad
PRM002962,P00156,C00127,266.00,monthly,Under 35,2026-05-16,2026-05-21,late,credit_card
PRM002963,P00060,C00047,1123.20,quarterly,75+,2026-05-17,2026-05-16,paid,credit_card
PRM002964,P00108,C00060,85.00,monthly,Under 35,2026-05-17,2026-05-14,paid,credit_card
PRM002965,P00142,C00091,161.50,monthly,Under 35,2026-05-17,2026-05-14,Paid ,pad
PRM002966,P00174,C00031,243.00,quarterly,55-64,2026-05-17,2026-05-16,paid,credit_card
PRM002967,P00035,C00050,84.00,monthly,65-74,2026-05-18,2026-05-18,paid,pad
PRM002968,P00154,C00123,374.40,monthly,75+,2026-05-18,2026-05-16,paid,cheque
PRM002969,P00045,C00103,131.10,monthly,35-44,2026-05-19,2026-05-17,paid,pad
PRM002970,P00120,C00021,262.20,monthly,35-44,2026-05-19,2026-05-19,paid,credit_card
PRM002971,P00149,C00011,678.30,quarterly,45-54,2026-05-19,2026-05-19,paid,credit_card
PRM002972,P00005,C00041,97.75,monthly,35-44,2026-05-20,2026-05-19,paid,cheque
PRM002973,P00010,C00065,216.00,monthly,55-64,2026-05-20,2026-05-18,paid,cheque
PRM002974,P00098,C00089,192.00,monthly,75+,2026-05-20,2026-05-18,paid,cheque
PRM002975,P00076,C00021,262.20,monthly,35-44,2026-05-21,2026-05-18,paid,cheque
PRM002976,P00042,C00129,478.80,monthly,55-64,2026-05-22,,missed,
PRM002977,P00086,C00109,374.40,monthly,75+,2026-05-22,2026-06-26,late,credit_card
PRM002978,P00090,C00012,216.00,monthly,55-64,2026-05-22,2026-05-22,paid,credit_card
PRM002979,P00028,C00138,80.50,monthly,35-44,2026-05-23,2026-05-23,paid,pad
PRM002980,P00056,C00003,120.00,monthly,Under 35,2026-05-23,2026-06-01,late,credit_card
PRM002981,P00151,C00091,364.00,monthly,Under 35,2026-05-23,2026-05-21,paid,pad
PRM002982,P00029,C00044,189.00,quarterly,45-54,2026-05-24,2026-05-22,paid,pad
PRM002983,P00145,C00150,108.00,monthly,55-64,2026-05-24,2026-05-23,paid,cheque
PRM002984,P00044,C00128,138.00,monthly,35-44,2026-05-25,2026-05-25,paid,pad
PRM002985,P00119,C00094,108.00,monthly,55-64,2026-05-25,2026-05-23,paid,cheque
PRM002986,P00125,C00027,336.00,monthly,65-74,2026-05-25,2026-05-25,paid,cheque
PRM002987,P00159,C00004,254.15,monthly,35-44,2026-05-25,2026-05-25,paid,credit_card
PRM002988,P00014,C00040,108.00,monthly,65-74,2026-05-26,2026-05-25,paid,pad
PRM002989,P00043,C00060,91.00,monthly,Under 35,2026-05-26,2026-05-24,paid,credit_card
PRM002990,P00073,C00111,210.60,monthly,55-64,2026-05-26,2026-05-23,paid,pad
PRM002991,P00078,C00113,205.20,monthly,55-64,2026-05-26,2026-05-24,paid,cheque
PRM002992,P00097,C00068,461.70,quarterly,55-64,2026-05-26,2026-05-26,paid,credit_card
PRM002993,P00117,C00014,112.00,monthly,75+,2026-05-26,2026-05-26,paid,cheque
PRM002994,P00069,C00005,384.00,monthly,75+,2026-05-27,2026-05-27,paid,cheque
PRM002995,P00092,C00126,45.00,monthly,Under 35,2026-05-27,2026-05-27,paid,pad
PRM002996,P00096,C00008,63.00,monthly,55-64,2026-05-27,2026-05-27,paid,credit_card
PRM002997,P00148,C00002,384.00,monthly,75+,2026-05-27,2026-05-26,paid,credit_card
PRM002998,P00178,C00107,364.00,monthly,Under 35,2026-05-27,2026-05-26,paid,pad
PRM002999,P00018,C00149,117.00,monthly,Under 35,2026-05-28,,missed,
PRM003000,P00026,C00058,410.40,monthly,55-64,2026-05-28,2026-05-25,paid,pad
PRM003001,P00046,C00149,364.00,monthly,Under 35,2026-05-28,2026-05-28,paid,cheque
PRM003002,P00054,C00150,290.70,monthly,55-64,2026-05-28,2026-05-27,paid,credit_card
PRM003003,P00077,C00147,91.00,monthly,Under 35,2026-05-28,2026-05-26,paid,credit_card
PRM003004,P00101,C00068,63.00,monthly,55-64,2026-05-28,2026-05-27,paid,cheque
PRM003005,P00110,C00093,112.00,monthly,75+,2026-05-28,2026-05-26,paid,pad
PRM003006,P00121,C00063,63.00,monthly,55-64,2026-05-28,,missed,
PRM003007,P00158,C00008,290.70,monthly,55-64,2026-05-28,2026-05-26,paid,pad
PRM003008,P00177,C00095,76.48,monthly,35-44,2026-05-28,2026-05-26,paid,pad
PRM003009,P00166,C00140,159.60,monthly,45-54,2026-05-29,2026-05-28,paid,pad
PRM003010,P00171,C00076,272.00,monthly,75+,2026-06-01,2026-05-31,paid,cheque
